1 account 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
379 prime 3 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
380 principl 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
381 prioriti 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
382 process 4 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.050, 0.029, 0.000, 0.000, 0.000, 0.000]
383 profil 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
384 progress 3 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.012, 0.000, 0.000]
385 protect 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
386 provid 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.018]
387 public 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
388 pull 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
389 quarter 4 Term Freq:[0.018, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
390 quot 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
391 rai 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
392 rank 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
393 rebound 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
394 recal 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
395 recoup 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
396 recov 5 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.012, 0.000, 0.018]
397 redeem 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
398 reduc 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
399 refuel 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
400 region 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
401 relat 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
402 reliev 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
403 remain 3 Term Freq:[0.000, 0.000, 0.016, 0.013, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
404 remnant 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
405 replai 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
406 report 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
407 reserv 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
408 resort 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
409 respons 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
410 rest 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
411 retir 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
412 return 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
413 riski 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
414 river 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
415 road 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
416 robert 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.167, 0.000, 0.000, 0.000]
417 robinson 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
418 rodger 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
419 rout 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
420 routin 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
421 rubber 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
422 rule 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
423 run 5 Term Freq:[0.014, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
424 russia 4 Term Freq:[0.000, 0.000, 0.000, 0.053, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
425 russian 7 Term Freq:[0.000, 0.000, 0.000, 0.039, 0.050, 0.029, 0.000, 0.000, 0.000, 0.000]
426 rutger 4 Term Freq:[0.000, 0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
427 ryan 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
428 s 16 Term Freq:[0.005, 0.016, 0.016, 0.013, 0.000, 0.000, 0.000, 0.032, 0.021, 0.036]
429 sai 16 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.045, 0.064, 0.018]
430 said 4 Term Freq:[0.000, 0.000, 0.000, 0.039, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
431 sailor 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000]
432 saleh 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
433 salvag 7 Term Freq:[0.000, 0.000, 0.000, 0.079, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
434 sam 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
435 sank 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000]
436 sat 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
437 saturdai 2 Term Freq:[0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
438 save 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
439 scarlet 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
440 scene 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
441 schedul 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
442 score 9 Term Freq:[0.036, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
443 sea 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
444 seal 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
445 search 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
446 season 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
447 second 6 Term Freq:[0.000, 0.016, 0.000, 0.013, 0.000, 0.014, 0.167, 0.004, 0.000, 0.000]
448 secretari 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
449 secur 2 Term Freq:[0.000, 0.000, 0.016, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
450 select 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
451 senat 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
452 send 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
453 senior 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
454 serv 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
455 servic 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.018]
456 set 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
457 seven 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
458 ship 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
459 shoot 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
460 short 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
461 shot 6 Term Freq:[0.018, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
462 show 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
463 sidnei 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
464 signific 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
465 simpli 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
466 singl 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
467 singletari 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
468 site 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
469 slowli 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
470 snake 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
471 snap 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
472 softwaremak 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
473 somewhat 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
474 sourc 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
475 spill 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
476 spot 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
477 squar 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
478 staff 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
479 stand 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
480 start 5 Term Freq:[0.009, 0.016, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
481 state 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
482 stock 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
483 stori 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
484 straight 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
485 strateg 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
486 streak 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
487 street 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.036]
488 stress 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
489 stretch 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
490 stricken 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
491 struggl 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
492 submarin 7 Term Freq:[0.000, 0.000, 0.000, 0.053, 0.050, 0.014, 0.000, 0.000, 0.000, 0.000]
493 submerg 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
494 success 2 Term Freq:[0.000, 0.000, 0.000, 0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
495 support 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
496 t 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
497 taba 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
498 tangl 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
499 tanker 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
500 team 2 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
501 technic 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
502 televis 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
503 templ 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
504 terror 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
505 terrorist 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.043, 0.000]
506 testifi 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
507 thank 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
508 theori 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
509 think 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
510 thorp 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
511 throw 3 Term Freq:[0.009, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
512 tiananmen 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
513 tight 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
514 time 4 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.021, 0.018]
515 tire 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
516 todai 8 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.050, 0.029, 0.000, 0.008, 0.000, 0.036]
517 todd 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
518 told 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
519 tomorrow 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
520 took 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
521 tournament 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
522 travel 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.043, 0.000]
523 tripl 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
524 troi 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
525 tuesdai 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
526 turkei 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.043, 0.000]
527 u 5 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.016, 0.000, 0.000]
528 understand 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
529 unit 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
530 updat 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
531 urg 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
532 us 2 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
533 uss 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
534 usual 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
535 valeri 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
536 vari 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
537 victim 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
538 victori 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
539 vulner 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
540 wai 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
541 wall 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.036]
542 walter 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
543 want 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
544 warn 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
545 warship 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
546 watch 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.167, 0.000, 0.000, 0.000]
547 weather 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
548 wednesdai 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
549 week 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
550 weekend 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
551 welcom 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
552 went 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
553 weslei 3 Term Freq:[0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
554 west 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
555 win 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
556 winner 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
557 wire 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
558 withdraw 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
559 work 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
560 world 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
561 worst 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
562 xavier 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
563 year 3 Term Freq:[0.000, 0.008, 0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
564 yemen 8 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.032, 0.000, 0.000]
565 yemeni 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
566 yesterdai 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.036]
567 zinni 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
